SHIPMENT_ID,ORDER_ID,SHIPPED_DATE,DELIVERY_DATE,STATUS
10928,9926,2025-07-25,2025-07-29,RETURNED
10929,9927,2025-12-09,2025-12-15,DELIVERED
10930,9928,2024-05-25,2024-05-26,DELIVERED
10931,9929,,,
10932,9930,2023-06-30,2023-07-06,DELIVERED
10933,9931,2024-06-06,,SHIPPED
10934,9932,2023-10-09,2023-10-16,RETURNED
10935,9933,2025-09-07,2025-09-13,DELIVERED
10936,9934,2025-04-16,,IN_TRANSIT
10937,9935,2024-02-14,2024-03-04,DELIVERED
10938,9936,2024-10-11,2024-10-16,DELIVERED
10939,9937,2025-12-26,,PACKED
10940,9939,2025-12-29,,SHIPPED
10941,9940,2023-07-22,2023-07-25,DELIVERED
10942,9941,2025-02-05,2025-02-07,DELIVERED
10943,9942,2025-08-12,2025-08-22,DELIVERED
10944,9943,,,
10945,9944,2024-09-11,2024-09-17,DELIVERED
10946,9945,2023-05-03,2023-05-04,DELIVERED
10947,9946,2024-09-13,2024-09-17,DELIVERED
10948,9947,2024-01-12,2024-01-18,DELIVERED
10949,9948,2025-05-21,2025-05-25,DELIVERED
10950,9949,,,CANCELLED
10951,9950,2025-11-02,2025-11-04,DELIVERED
10952,9951,2024-06-12,,SHIPPED
10953,9952,2024-08-08,,SHIPPED
10954,9953,2024-10-21,2024-10-28,DELIVERED
10955,9954,2025-06-24,2025-07-10,DELIVERED
10956,9954,2025-06-23,2025-06-25,DELIVERED
10957,9954,2025-06-23,2025-07-02,DELIVERED
10958,9955,2023-08-29,,SHIPPED
10959,9956,2023-08-04,,IN_TRANSIT
10960,9957,2025-01-01,2025-01-10,DELIVERED
10961,9958,2024-08-13,,SHIPPED
10962,9959,2025-04-24,,IN_TRANSIT
10963,9959,2025-04-25,,IN_TRANSIT
10964,9960,2023-09-08,2023-09-11,DELIVERED
10965,9961,2025-06-12,2025-06-13,DELIVERED
10966,9962,2024-12-14,,SHIPPED
10967,9963,2023-02-22,2023-02-28,DELIVERED
10968,9964,2024-06-30,,PACKED
10969,9965,2023-07-02,2023-07-05,DELIVERED
10970,9966,2023-01-31,,PACKED
10971,9967,2025-07-04,,IN_TRANSIT
10972,9967,2025-07-05,,IN_TRANSIT
10973,9968,2024-08-07,2024-08-10,DELIVERED
10974,9969,2025-06-16,,SHIPPED
10975,9970,2023-07-14,2023-07-22,DELIVERED
10976,9971,2023-05-02,,SHIPPED
10977,9972,2025-10-15,2025-10-25,DELIVERED
10978,9973,,,CANCELLED
10979,9974,2024-08-04,,SHIPPED
10980,9975,2025-02-26,,SHIPPED
10981,9976,2024-11-15,2024-11-19,DELIVERED
10982,9977,2024-08-26,,IN_TRANSIT
10983,9978,2025-11-06,2025-11-16,DELIVERED
10984,9979,2025-02-01,,IN_TRANSIT
10985,9980,2023-07-21,,PACKED
10986,9981,2024-10-04,,IN_TRANSIT
10987,9981,2024-10-04,,IN_TRANSIT
10988,9982,2025-05-03,2025-05-07,DELIVERED
10989,9983,2023-09-11,2023-09-21,DELIVERED
10990,9984,2025-11-14,,IN_TRANSIT
10991,9984,2025-11-13,,SHIPPED
10992,9985,2023-12-11,,IN_TRANSIT
10993,9986,2023-03-25,,SHIPPED
10994,9987,2025-09-07,2025-09-11,DELIVERED
10995,9988,2024-07-01,2024-07-03,DELIVERED
10996,9989,2024-06-15,2024-06-18,DELIVERED
10997,9990,2025-01-19,,PACKED
10998,9991,2023-12-11,,SHIPPED
10999,9992,2023-03-06,2023-03-15,DELIVERED
11000,9993,,,CANCELLED
11001,9994,,,
11002,9995,2024-03-24,,PACKED
11003,9996,2023-12-31,2024-01-10,DELIVERED
11004,9996,2023-12-30,2023-12-31,DELIVERED
11005,9997,2024-02-17,,PACKED
11006,9998,2025-07-23,2025-07-25,DELIVERED
11007,9999,2023-11-08,,PACKED
11008,10000,2023-11-03,2023-11-12,DELIVERED
11009,10000,2023-11-06,2023-11-15,DELIVERED
11010,10001,2025-11-30,,PACKED
11011,10002,2025-03-12,2025-03-14,DELIVERED
11012,10003,2024-06-05,2024-06-10,DELIVERED
11013,10003,2024-06-03,2024-06-04,DELIVERED
11014,10005,2024-09-18,2024-09-26,DELIVERED
11015,10007,2025-02-19,2025-02-26,DELIVERED
11016,10007,2025-02-16,2025-02-17,DELIVERED
11017,10007,2025-02-17,2025-02-20,DELIVERED
11018,10008,2023-07-15,2023-07-25,DELIVERED
11019,10009,2025-07-29,,SHIPPED
11020,10010,2023-10-06,2023-10-07,DELIVERED
11021,10011,2024-09-04,2024-09-14,DELIVERED
11022,10012,2025-10-08,,SHIPPED
11023,10013,2025-03-15,2025-03-16,DELIVERED
11024,10014,2023-08-26,,SHIPPED
11025,10015,2025-12-25,,IN_TRANSIT
11026,10016,2023-03-15,,SHIPPED
11027,10017,2025-01-14,2025-01-16,DELIVERED
11028,10018,,,
11029,10019,2025-05-23,,PACKED
11030,10020,2024-09-05,,SHIPPED
11031,10021,2024-03-31,,SHIPPED
11032,10021,2024-04-01,,SHIPPED
11033,10021,2024-04-01,,IN_TRANSIT
11034,10022,,,
11035,10024,,,
11036,10025,2025-05-17,2025-05-21,RETURNED
11037,10026,2025-06-14,2025-06-19,DELIVERED
11038,10027,,,
11039,10028,2025-04-04,,IN_TRANSIT
11040,10029,2024-01-17,2024-01-21,DELIVERED
11041,10030,2024-12-27,,PACKED
11042,10031,,,
11043,10032,2024-08-13,2024-08-22,DELIVERED
11044,10033,2025-02-14,2025-02-22,DELIVERED
11045,10034,2025-01-21,,SHIPPED
11046,10035,2025-05-03,2025-05-09,RETURNED
11047,10036,,,CANCELLED
11048,10037,2024-09-19,,PACKED
11049,10038,2024-11-14,,PACKED
11050,10039,2024-01-23,2024-01-30,DELIVERED
11051,10040,2025-03-21,2025-03-30,DELIVERED
11052,10041,2025-11-17,,IN_TRANSIT
11053,10041,2025-11-17,,IN_TRANSIT
11054,10042,,,
11055,10043,2023-01-24,,IN_TRANSIT
11056,10044,2025-01-05,,PACKED
11057,10045,2024-01-19,,PACKED
11058,10046,2024-07-10,,IN_TRANSIT
11059,10046,2024-07-12,,IN_TRANSIT
11060,10047,2024-02-03,,PACKED
11061,10048,2024-08-03,2024-08-05,RETURNED
11062,10049,2024-07-28,,IN_TRANSIT
11063,10050,2024-09-19,2024-09-28,RETURNED
11064,10051,2025-06-12,,IN_TRANSIT
11065,10053,,,
11066,10054,2025-09-26,,PACKED
11067,10055,2023-12-17,2023-12-19,DELIVERED
11068,10056,2024-02-24,,IN_TRANSIT
11069,10057,2023-10-16,,PACKED
11070,10058,2025-12-15,,SHIPPED
11071,10059,2025-07-04,2025-07-12,RETURNED
11072,10060,2024-08-27,,SHIPPED
11073,10061,2024-02-22,,PACKED
11074,10062,2025-04-27,2025-04-28,DELIVERED
11075,10063,2023-07-30,2023-07-31,DELIVERED
11076,10064,2025-05-10,,PACKED
11077,10065,2025-08-19,2025-08-27,RETURNED
11078,10066,2024-11-05,,SHIPPED
11079,10067,,,
11080,10068,,,CANCELLED
11081,10069,2024-03-08,,IN_TRANSIT
11082,10070,,,CANCELLED
11083,10071,2025-10-31,2025-11-04,RETURNED
11084,10072,2024-09-09,,PACKED
11085,10073,2024-02-07,,PACKED
11086,10074,2025-04-06,2025-04-07,DELIVERED
11087,10074,2025-04-06,2025-04-15,DELIVERED
11088,10075,2023-05-22,,SHIPPED
11089,10077,2025-03-17,,PACKED
11090,10078,2025-02-10,2025-02-11,DELIVERED
11091,10079,2024-07-31,2024-08-06,DELIVERED
11092,10080,2025-06-19,,PACKED
11093,10081,2023-06-30,,IN_TRANSIT
11094,10082,2024-12-26,,IN_TRANSIT
11095,10082,2024-12-28,,IN_TRANSIT
11096,10082,2024-12-26,,IN_TRANSIT
11097,10083,2025-12-27,2026-01-06,DELIVERED
11098,10083,2025-12-24,2026-01-02,DELIVERED
11099,10083,2025-12-24,2025-12-26,DELIVERED
11100,10084,2025-06-04,,PACKED
11101,10085,2024-09-13,,IN_TRANSIT
11102,10085,2024-09-11,,SHIPPED
11103,10086,2023-07-29,2023-08-02,DELIVERED
11104,10087,2024-10-23,,SHIPPED
11105,10088,2024-09-18,,SHIPPED
11106,10089,2025-03-11,2025-03-19,DELIVERED
11107,10090,2025-02-16,,SHIPPED
11108,10091,2023-11-06,,IN_TRANSIT
11109,10092,2023-03-23,,SHIPPED
11110,10093,2024-02-23,,PACKED
11111,10094,2024-06-09,2024-06-19,DELIVERED
11112,10095,2023-01-29,,IN_TRANSIT
11113,10095,2023-01-28,,IN_TRANSIT
11114,10095,2023-01-29,,IN_TRANSIT
11115,10096,2024-05-19,,PACKED
11116,10097,2024-03-06,,SHIPPED
11117,10097,2024-03-09,,SHIPPED
11118,10098,2024-12-05,2024-12-14,DELIVERED
11119,10099,2025-04-24,,PACKED
11120,10100,2024-04-23,,SHIPPED
11121,10101,2025-05-04,,PACKED
11122,10102,2025-06-10,2025-06-14,DELIVERED
11123,10103,2024-09-17,,PACKED
11124,10104,2025-01-03,2025-01-13,DELIVERED
11125,10105,2025-09-09,2025-09-14,RETURNED
11126,10106,2023-09-21,,SHIPPED
11127,10108,2024-12-29,,PACKED
11128,10109,2024-01-16,,PACKED
11129,10110,2023-03-12,,PACKED
11130,10111,2025-12-15,2025-12-25,DELIVERED
11131,10112,2024-06-26,,SHIPPED
11132,10114,2023-03-10,,SHIPPED
11133,10115,2025-01-17,,PACKED
11134,10116,2024-09-24,2024-09-25,RETURNED
11135,10117,,,
11136,10118,2025-01-22,,PACKED
11137,10119,2023-01-10,2023-01-13,DELIVERED
11138,10120,2023-10-09,2023-10-14,RETURNED
11139,10121,2024-04-03,2024-04-06,DELIVERED
11140,10122,2023-03-24,,IN_TRANSIT
11141,10123,2024-08-13,2024-08-17,DELIVERED
11142,10123,2024-08-15,2024-08-23,DELIVERED
11143,10124,2023-11-17,,IN_TRANSIT
11144,10125,,,
11145,10126,2023-05-13,2023-05-21,DELIVERED
11146,10126,2023-05-12,2023-05-19,DELIVERED
11147,10128,2023-05-30,,SHIPPED
11148,10129,2025-03-13,,IN_TRANSIT
11149,10130,2025-07-06,,IN_TRANSIT
11150,10131,2025-06-23,,IN_TRANSIT
11151,10132,2023-09-13,2023-09-23,DELIVERED
11152,10132,2023-09-15,2023-09-24,DELIVERED
11153,10133,2025-10-25,,SHIPPED
11154,10134,2023-09-11,,PACKED
11155,10136,2024-11-01,2024-11-14,DELIVERED
11156,10136,2024-11-02,2024-11-07,DELIVERED
11157,10137,2024-06-11,,SHIPPED
11158,10138,2023-10-21,2023-10-24,DELIVERED
11159,10139,2023-11-03,2023-11-12,DELIVERED
11160,10140,2024-08-13,,SHIPPED
11161,10141,2024-09-21,2024-10-01,DELIVERED
11162,10142,2024-12-11,2024-12-12,DELIVERED
11163,10144,2024-04-19,2024-04-21,DELIVERED
11164,10145,2024-01-01,,SHIPPED
11165,10145,2024-01-02,,IN_TRANSIT
11166,10146,2025-10-13,,SHIPPED
11167,10146,2025-10-12,,IN_TRANSIT
11168,10147,2025-02-25,2025-02-26,DELIVERED
11169,10147,2025-02-26,2025-03-08,DELIVERED
11170,10147,2025-02-23,2025-02-28,DELIVERED
11171,10148,2023-01-14,,IN_TRANSIT
11172,10149,2025-08-10,2025-08-11,DELIVERED
11173,10150,2023-08-11,2023-08-18,DELIVERED
11174,10151,2023-06-25,2023-06-28,DELIVERED
11175,10152,2023-05-13,2023-05-22,DELIVERED
11176,10152,2023-05-12,2023-05-22,DELIVERED
11177,10153,2023-08-29,2023-09-01,DELIVERED
11178,10153,2023-08-27,2023-08-30,DELIVERED
11179,10154,2023-11-13,,PACKED
11180,10155,2024-05-11,,SHIPPED
11181,10156,2025-03-23,2025-03-31,DELIVERED
11182,10157,2025-04-26,2025-05-04,DELIVERED
11183,10158,2023-09-29,2023-10-02,RETURNED
11184,10159,2023-09-14,,PACKED
11185,10160,2024-11-14,2024-11-21,DELIVERED
11186,10160,2024-11-14,2024-11-17,DELIVERED
11187,10161,,,
11188,10162,2025-10-03,2025-10-04,DELIVERED
11189,10164,2024-11-29,2024-12-08,DELIVERED
11190,10164,2024-11-27,2024-11-30,DELIVERED
11191,10165,2025-07-05,2025-07-14,DELIVERED
11192,10165,2025-07-03,2025-07-05,DELIVERED
11193,10166,2023-11-06,,SHIPPED
11194,10167,2023-06-14,,IN_TRANSIT
11195,10168,2024-05-03,2024-05-13,RETURNED
11196,10169,2023-09-14,2023-09-23,DELIVERED
11197,10170,2024-04-17,,SHIPPED
11198,10171,2023-04-14,,SHIPPED
11199,10172,2023-06-09,2023-06-19,RETURNED
11200,10173,2025-09-26,2025-10-03,DELIVERED
11201,10174,,,
11202,10175,2025-11-08,,PACKED
11203,10176,2023-04-07,,PACKED
11204,10177,,,
11205,10179,2025-03-12,,IN_TRANSIT
11206,10180,,,
11207,10181,2023-12-17,2023-12-18,RETURNED
11208,10182,2023-04-27,2023-05-04,DELIVERED
11209,10183,2024-01-28,,PACKED
11210,10184,2024-07-21,,PACKED
11211,10185,2024-07-16,,IN_TRANSIT
11212,10186,2023-01-18,2023-02-02,DELIVERED
11213,10187,2023-01-24,,IN_TRANSIT
11214,10188,2023-01-04,2023-01-13,RETURNED
11215,10189,2025-05-28,2025-05-30,DELIVERED
11216,10189,2025-05-28,2025-06-05,DELIVERED
11217,10189,2025-05-30,2025-06-01,DELIVERED
11218,10190,2023-11-14,2023-11-22,DELIVERED
11219,10191,2025-12-26,,IN_TRANSIT
11220,10192,2025-11-26,,PACKED
11221,10193,2023-06-14,,PACKED
11222,10194,2023-06-22,,SHIPPED
11223,10195,,,CANCELLED
11224,10196,,,
11225,10197,2023-10-20,,IN_TRANSIT
11226,10199,2025-04-16,,PACKED
11227,10200,2024-02-25,,IN_TRANSIT
11228,10200,2024-02-24,,IN_TRANSIT
11229,10201,2023-01-07,,PACKED
11230,10202,2024-04-12,,PACKED
11231,10203,2023-03-19,2023-04-02,DELIVERED
11232,10204,2024-08-20,2024-08-24,DELIVERED
11233,10205,2025-07-25,2025-07-30,DELIVERED
11234,10206,,,
11235,10207,2024-11-09,,SHIPPED
11236,10208,2025-11-08,2025-11-16,DELIVERED
11237,10210,2025-05-07,2025-05-11,DELIVERED
11238,10211,2024-11-28,2024-12-08,DELIVERED
11239,10211,2024-11-28,2024-12-05,DELIVERED
11240,10212,2025-11-25,2025-11-29,DELIVERED
11241,10213,2025-02-19,2025-02-24,DELIVERED
11242,10215,2024-05-28,,IN_TRANSIT
11243,10216,2023-06-19,,SHIPPED
11244,10217,2024-02-05,,SHIPPED
11245,10218,2023-09-25,,PACKED
11246,10219,2024-04-17,,IN_TRANSIT
11247,10220,2025-10-09,,PACKED
11248,10221,2023-10-28,2023-11-07,DELIVERED
11249,10221,2023-10-28,2023-11-07,DELIVERED
11250,10222,2025-04-11,2025-04-14,RETURNED
11251,10222,2025-04-11,2025-04-12,RETURNED
11252,10222,2025-04-12,2025-04-14,RETURNED
11253,10223,2024-06-02,2024-06-08,DELIVERED
11254,10224,2025-07-25,2025-07-31,DELIVERED
11255,10225,2025-10-27,2025-11-01,DELIVERED
11256,10226,2025-01-09,,PACKED
11257,10227,2023-12-13,,SHIPPED
11258,10228,2023-12-04,2023-12-09,DELIVERED
11259,10229,2024-05-22,2024-05-27,DELIVERED
11260,10229,2024-05-20,2024-05-27,DELIVERED
11261,10229,2024-05-19,2024-05-26,DELIVERED
11262,10230,2025-07-23,,SHIPPED
11263,10231,2025-05-09,,IN_TRANSIT
11264,10232,2025-06-22,2025-06-29,DELIVERED
11265,10233,2024-01-19,2024-01-29,DELIVERED
11266,10234,2025-06-29,2025-07-07,RETURNED
11267,10235,2025-11-21,,PACKED
11268,10236,2024-01-14,2024-01-16,DELIVERED
11269,10237,2025-05-08,,SHIPPED
11270,10238,2025-08-29,,IN_TRANSIT
11271,10239,2024-06-28,2024-07-03,DELIVERED
11272,10240,2023-11-23,2023-11-28,RETURNED
11273,10241,2024-10-11,2024-10-20,RETURNED
11274,10242,2025-04-25,2025-04-28,DELIVERED
11275,10243,2024-12-11,,SHIPPED
11276,10244,2023-04-21,2023-04-26,DELIVERED
11277,10245,,,CANCELLED
11278,10246,2025-03-16,,SHIPPED
11279,10247,2023-05-06,2023-05-10,DELIVERED
11280,10248,2025-02-09,,PACKED
11281,10249,,,
11282,10251,2025-08-01,2025-08-08,DELIVERED
11283,10253,2023-05-16,2023-05-19,DELIVERED
11284,10253,2023-05-18,2023-05-25,DELIVERED
11285,10254,,,CANCELLED
11286,10255,2024-08-15,2024-08-24,DELIVERED
11287,10255,2024-08-15,2024-08-26,DELIVERED
11288,10256,2023-03-11,2023-03-18,RETURNED
11289,10257,2023-02-03,2023-02-13,DELIVERED
11290,10258,2024-03-07,2024-03-13,DELIVERED
11291,10259,2023-12-12,2023-12-14,DELIVERED
11292,10260,2024-01-30,2024-02-08,DELIVERED
11293,10261,2024-01-15,2024-02-04,DELIVERED
11294,10262,2024-07-20,,IN_TRANSIT
11295,10263,2023-12-03,2023-12-10,DELIVERED
11296,10264,2023-06-11,,SHIPPED
11297,10265,2025-06-18,,SHIPPED
11298,10265,2025-06-19,,IN_TRANSIT
11299,10266,2024-01-25,,SHIPPED
11300,10267,,,
11301,10268,2024-09-24,2024-09-28,DELIVERED
11302,10269,2023-12-10,2023-12-16,DELIVERED
11303,10270,2023-07-11,,SHIPPED
11304,10271,2023-06-04,,IN_TRANSIT
11305,10272,,,
11306,10273,2023-02-01,2023-02-03,DELIVERED
11307,10274,2023-01-27,,SHIPPED
11308,10275,2023-09-03,,PACKED
11309,10276,2025-02-25,2025-02-28,DELIVERED
11310,10277,2023-04-28,,IN_TRANSIT
11311,10278,2023-03-12,2023-03-16,DELIVERED
11312,10279,2025-07-22,,IN_TRANSIT
11313,10280,2024-06-01,,PACKED
11314,10282,2023-01-05,2023-01-15,DELIVERED
11315,10282,2023-01-04,2023-01-05,DELIVERED
11316,10282,2023-01-04,2023-01-24,DELIVERED
11317,10283,2025-05-04,2025-05-05,DELIVERED
11318,10284,2024-05-26,2024-05-28,DELIVERED
11319,10285,2023-10-16,2023-10-18,RETURNED
11320,10286,2023-05-29,,SHIPPED
11321,10287,2025-06-04,2025-06-06,DELIVERED
11322,10288,2024-11-07,2024-11-14,DELIVERED
11323,10289,2023-03-05,2023-03-08,RETURNED
11324,10290,2024-02-27,,PACKED
11325,10291,2025-05-28,2025-05-29,DELIVERED
11326,10292,2025-08-21,,SHIPPED
11327,10293,2023-10-06,2023-10-20,DELIVERED
11328,10294,2024-12-19,2024-12-21,DELIVERED
11329,10295,2023-08-07,,IN_TRANSIT
11330,10296,2023-06-16,,IN_TRANSIT
11331,10297,2023-09-07,2023-09-17,DELIVERED
11332,10298,2025-03-21,,PACKED
11333,10299,2024-07-02,2024-07-05,DELIVERED
11334,10300,2025-01-04,2025-01-09,DELIVERED
11335,10301,2023-05-08,,PACKED
11336,10302,2025-11-02,2025-11-09,DELIVERED
11337,10303,,,
11338,10304,2025-04-11,2025-04-19,DELIVERED
11339,10304,2025-04-10,2025-04-18,DELIVERED
11340,10305,2025-01-24,,PACKED
11341,10306,2025-07-22,2025-07-26,DELIVERED
11342,10307,2023-11-06,,PACKED
11343,10308,2025-01-01,,IN_TRANSIT
11344,10310,2023-07-14,2023-07-20,DELIVERED
11345,10311,2023-01-09,2023-01-16,DELIVERED
11346,10312,2024-02-07,,SHIPPED
11347,10313,2023-10-16,2023-10-18,DELIVERED
11348,10314,2023-06-04,2023-06-06,DELIVERED
11349,10315,2025-12-29,,IN_TRANSIT
11350,10316,2023-01-31,2023-02-02,DELIVERED
11351,10317,2025-01-09,,PACKED
11352,10318,,,
11353,10319,2025-07-26,2025-07-30,DELIVERED
11354,10321,2023-04-15,2023-04-25,DELIVERED
11355,10322,2025-12-05,,SHIPPED
11356,10323,2025-02-10,,PACKED
11357,10324,2024-07-21,2024-07-23,DELIVERED
11358,10325,2025-04-09,,IN_TRANSIT
11359,10326,2024-03-04,,PACKED
11360,10327,2024-01-23,2024-01-25,DELIVERED
11361,10328,2025-12-08,,SHIPPED
11362,10329,2025-11-01,,IN_TRANSIT
11363,10330,2025-05-20,2025-05-25,DELIVERED
11364,10332,2025-09-11,2025-09-15,DELIVERED
11365,10333,2023-04-26,2023-05-05,DELIVERED
11366,10333,2023-04-25,2023-05-02,DELIVERED
11367,10334,2023-11-10,2023-11-16,DELIVERED
11368,10335,2023-08-10,,SHIPPED
11369,10336,2025-01-12,2025-01-21,RETURNED
11370,10337,2024-01-17,,SHIPPED
11371,10338,2025-04-21,,PACKED
11372,10340,2023-01-23,,IN_TRANSIT
11373,10340,2023-01-22,,IN_TRANSIT
11374,10341,2024-11-22,2024-11-27,DELIVERED
11375,10342,2025-09-06,,PACKED
11376,10343,2024-10-03,2024-10-12,DELIVERED
11377,10343,2024-10-03,2024-10-10,DELIVERED
11378,10343,2024-10-04,2024-10-08,DELIVERED
11379,10344,2023-11-20,,PACKED
11380,10345,2023-03-16,2023-03-18,DELIVERED
11381,10346,2025-12-18,,IN_TRANSIT
11382,10347,,,
11383,10348,2024-06-18,,PACKED
11384,10349,2024-05-28,,IN_TRANSIT
11385,10350,,,
11386,10351,2024-01-24,2024-01-25,DELIVERED
11387,10352,2025-06-13,,IN_TRANSIT
11388,10353,2023-10-29,,IN_TRANSIT
11389,10354,2025-02-12,,PACKED
11390,10355,2025-03-29,2025-03-31,DELIVERED
11391,10356,2023-01-15,,PACKED
11392,10357,2023-01-12,,PACKED
11393,10358,2023-05-29,2023-05-30,DELIVERED
11394,10358,2023-05-30,2023-06-01,DELIVERED
11395,10359,2025-07-06,,IN_TRANSIT
11396,10360,2023-10-21,2023-10-31,DELIVERED
11397,10361,2025-11-07,2025-11-15,DELIVERED
11398,10361,2025-11-06,2025-11-13,DELIVERED
11399,10362,2025-12-31,,PACKED
11400,10363,2023-11-01,,IN_TRANSIT
11401,10364,2025-10-26,,PACKED
11402,10365,2023-07-26,2023-08-08,DELIVERED
11403,10366,2025-08-24,,PACKED
11404,10367,2024-10-10,,SHIPPED
11405,10367,2024-10-07,,IN_TRANSIT
11406,10369,2023-07-27,2023-08-06,RETURNED
11407,10369,2023-07-26,2023-07-31,RETURNED
11408,10370,,,
11409,10371,,,CANCELLED
11410,10372,2025-12-19,2025-12-20,DELIVERED
11411,10373,2023-02-08,2023-02-15,DELIVERED
11412,10374,2024-03-15,2024-03-22,DELIVERED
11413,10375,,,CANCELLED
11414,10376,,,
11415,10377,,,
11416,10378,2024-03-02,,SHIPPED
11417,10379,2023-01-17,2023-01-21,DELIVERED
11418,10380,2025-10-13,,PACKED
11419,10381,2025-05-18,2025-05-25,RETURNED
11420,10382,2024-11-01,2024-11-11,DELIVERED
11421,10383,2025-07-14,,PACKED
11422,10384,,,
11423,10385,2024-10-11,,SHIPPED
11424,10386,2024-03-09,,SHIPPED
11425,10387,2023-11-11,2023-11-19,DELIVERED
11426,10388,2025-12-05,2025-12-11,DELIVERED
11427,10389,2024-07-23,,IN_TRANSIT
11428,10390,2023-02-14,2023-02-23,DELIVERED
11429,10390,2023-02-16,2023-02-24,DELIVERED
11430,10391,2024-07-29,2024-07-30,DELIVERED
11431,10392,2025-08-23,,PACKED
11432,10393,2024-05-19,2024-05-23,DELIVERED
11433,10393,2024-05-19,2024-05-22,DELIVERED
11434,10394,,,
11435,10395,2023-01-27,,IN_TRANSIT
11436,10395,2023-01-27,,IN_TRANSIT
11437,10396,2025-08-31,,IN_TRANSIT
11438,10397,2023-01-11,,PACKED
11439,10398,2025-12-02,2025-12-05,DELIVERED
11440,10399,2024-09-16,2024-09-18,DELIVERED
11441,10400,2024-02-12,,IN_TRANSIT
11442,10401,2024-11-18,2024-11-23,DELIVERED
11443,10402,2023-09-09,2023-09-29,DELIVERED
11444,10403,2025-06-08,2025-06-12,DELIVERED
11445,10404,2024-05-26,2024-05-28,RETURNED
11446,10405,2023-10-26,2023-11-02,DELIVERED
11447,10406,2025-08-04,2025-08-09,DELIVERED
11448,10407,2025-08-30,,PACKED
11449,10408,2024-07-03,2024-07-10,DELIVERED
11450,10409,2023-01-22,,IN_TRANSIT
11451,10409,2023-01-21,,IN_TRANSIT
11452,10410,2025-01-05,,PACKED
11453,10411,2025-01-18,,SHIPPED
11454,10412,,,CANCELLED
11455,10413,2024-04-12,,SHIPPED
11456,10414,2024-01-06,,IN_TRANSIT
11457,10414,2024-01-06,,SHIPPED
11458,10415,2023-02-23,,IN_TRANSIT
11459,10416,,,
11460,10417,2023-01-17,2023-01-24,DELIVERED
11461,10418,2024-12-13,2024-12-15,DELIVERED
11462,10419,2025-04-08,,SHIPPED
11463,10420,2024-03-11,,PACKED
11464,10421,2023-04-18,2023-04-28,DELIVERED
11465,10423,2025-06-17,2025-06-20,DELIVERED
11466,10424,2023-06-28,,SHIPPED
11467,10425,2025-09-29,,SHIPPED
11468,10426,2025-10-02,,PACKED
11469,10427,2025-05-08,2025-05-17,DELIVERED
11470,10427,2025-05-11,2025-05-21,DELIVERED
11471,10428,,,CANCELLED
11472,10429,2023-10-05,2023-10-15,DELIVERED
11473,10429,2023-10-05,2023-10-12,DELIVERED
11474,10430,2024-07-09,,PACKED
11475,10431,2024-12-04,,SHIPPED
11476,10432,2023-04-16,2023-04-20,DELIVERED
11477,10433,2023-11-28,,PACKED
11478,10434,2025-03-29,,PACKED
11479,10435,2025-08-31,,IN_TRANSIT
11480,10435,2025-08-30,,IN_TRANSIT
11481,10436,2024-12-25,2024-12-31,DELIVERED
11482,10437,2024-10-07,2024-10-13,DELIVERED
11483,10438,2023-07-27,,SHIPPED
11484,10439,2023-01-11,,IN_TRANSIT
11485,10440,,,
11486,10441,,,
11487,10442,2025-02-06,,IN_TRANSIT
11488,10443,2024-02-21,2024-03-01,DELIVERED
11489,10444,2024-04-22,,IN_TRANSIT
11490,10445,2025-02-06,,PACKED
11491,10446,2023-09-10,,PACKED
11492,10447,2025-07-19,,SHIPPED
11493,10448,2023-09-28,2023-10-08,DELIVERED
11494,10449,2024-04-11,2024-04-25,DELIVERED
11495,10450,2024-06-21,2024-06-26,DELIVERED
11496,10451,,,
11497,10452,2024-11-11,,PACKED
11498,10453,2023-10-16,,IN_TRANSIT
11499,10454,2024-04-18,,IN_TRANSIT
11500,10454,2024-04-16,,SHIPPED
11501,10455,2024-11-01,,SHIPPED
11502,10456,2024-07-02,2024-07-03,DELIVERED
11503,10458,2024-08-01,,PACKED
11504,10459,2025-06-03,,PACKED
11505,10460,2023-07-22,2023-07-24,RETURNED
11506,10461,2024-09-30,2024-10-03,DELIVERED
11507,10461,2024-10-03,2024-10-09,DELIVERED
11508,10462,2025-09-11,2025-09-13,DELIVERED
11509,10463,2023-04-25,,SHIPPED
11510,10464,2023-02-28,,PACKED
11511,10465,2023-01-10,,SHIPPED
11512,10466,2024-11-20,2024-11-23,DELIVERED
11513,10466,2024-11-22,2024-12-02,DELIVERED
11514,10466,2024-11-20,2024-11-30,DELIVERED
11515,10467,2023-08-09,,IN_TRANSIT
11516,10468,2023-12-20,2023-12-28,DELIVERED
11517,10469,2024-11-20,2024-11-29,DELIVERED
11518,10470,,,
11519,10471,2023-02-02,2023-02-21,DELIVERED
11520,10471,2023-01-31,2023-02-09,DELIVERED
11521,10472,2025-06-06,2025-06-20,DELIVERED
11522,10473,2023-02-22,,IN_TRANSIT
11523,10474,2024-03-25,2024-03-27,RETURNED
11524,10475,2025-08-15,,IN_TRANSIT
11525,10476,2024-12-24,,SHIPPED
11526,10477,2023-03-14,,SHIPPED
11527,10478,2023-03-07,,PACKED
11528,10479,2025-11-24,2025-11-29,DELIVERED
11529,10480,2023-11-07,2023-11-14,DELIVERED
11530,10481,2024-08-17,,PACKED
11531,10482,2023-05-24,2023-05-30,RETURNED
